id,name,link,source_count,sources
accommodation_ChIJV_3uf7-rNTERHxUVweNDVIA,La Beauté De Hanoi Hotel,https://www.google.com/maps/place/La+Beaut%C3%A9+De+Hanoi+Hotel/data=!4m10!3m9!1s0x3135abbf7feefd57:0x805443e3c115151f!5m2!4m1!1i2!8m2!3d21.033405!4d105.852458!16s%2Fg%2F11h_s_v02x!19sChIJV_3uf7-rNTERHxUVweNDVIA?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫664,992""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/6417d44c-c676-4b16-8ae9-f3bbeaa51899.png"", ""name"": ""vn.KAYAK.com"", ""price"": ""₫665,067""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫665,835""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_220.png"", ""name"": ""Priceline"", ""price"": ""₫736,032""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫776,896""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫733,567""}]"
accommodation_ChIJ9-1PkkGrNTERMi4iBhaREPk,Labevie Hotel,https://www.google.com/maps/place/Labevie+Hotel/data=!4m10!3m9!1s0x3135abc1b2e0102b:0xf910911606222e32!5m2!4m1!1i2!8m2!3d21.03215!4d105.855546!16s%2Fg%2F11kpdxphdn!19sChIJKxDgssGrNTERMi4iBhaREPk?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫524,928""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫532,540""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫619,200""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫537,960""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫624,896""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_220.png"", ""name"": ""Priceline"", ""price"": ""₫639,776""}]"
accommodation_ChIJaVGiO_KrNTER8MP0T8zXYkU,La Casa Hanoi Hotel,https://www.google.com/maps/place/La+Casa+Hanoi+Hotel/data=!4m10!3m9!1s0x3135abf23ba25169:0x4562d7cc4ff4c3f0!5m2!4m1!1i2!8m2!3d21.0162692!4d105.8573535!16s%2Fg%2F11bv5vzg15!19sChIJaVGiO_KrNTER8MP0T8zXYkU?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_default.png"", ""name"": ""La Casa Hanoi Hotel"", ""price"": ""₫1,749,952""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫1,114,970""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,204,864""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫1,337,602""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/056bc8ad-af15-4ca3-b777-4ad816966428.png"", ""name"": ""Wego"", ""price"": ""₫1,371,232""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_660369587.png"", ""name"": ""Qantas Hotels"", ""price"": ""₫1,318,880""}]"
accommodation_ChIJq0_h86erNTERVsxxMd94dJA,Lake View Backpackers Hostel & Rooftop Bar,https://www.google.com/maps/place/Lake+View+Backpackers+Hostel+%26+Rooftop+Bar/data=!4m10!3m9!1s0x3135aba7f3e14fab:0x907478df3171cc56!5m2!4m1!1i2!8m2!3d21.0339084!4d105.8515384!16s%2Fg%2F11w2zkfc9c!19sChIJq0_h86erNTERVsxxMd94dJA?authuser=0&hl=en&rclk=1,5,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_100372930.png"", ""name"": ""Hostelworld"", ""price"": ""₫413,233""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,785,984""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,768,128""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫1,892,741""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/e2dd64ca-de9b-44d2-9706-b3227b0e9c40.png"", ""name"": ""Tripening Hotels"", ""price"": ""₫2,330,050""}]"
accommodation_ChIJh97dclmrNTERw0_WBPLjw58,Lala House - Homestay Ha Noi CS4,https://www.google.com/maps/place/Lala+House+-+Homestay+Ha+Noi+CS4/data=!4m7!3m6!1s0x3135ab5972ddde87:0x9fc3e3f204d64fc3!8m2!3d21.0514121!4d105.8391951!16s%2Fg%2F11kj40drhs!19sChIJh97dclmrNTERw0_WBPLjw58?authuser=0&hl=en&rclk=1,1,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫729,280""}]"
accommodation_ChIJV-XuGVRTNDERFstVnmKw_h8,Lam Anh Hotel 2 Dương Nội Hà Đông,https://www.google.com/maps/place/Lam+Anh+Hotel+2+D%C6%B0%C6%A1ng+N%E1%BB%99i+H%C3%A0+%C4%90%C3%B4ng/data=!4m10!3m9!1s0x3134535419eee557:0x1ffeb0629e55cb16!5m2!4m1!1i2!8m2!3d20.9773177!4d105.7581233!16s%2Fg%2F11rbz0gyml!19sChIJV-XuGVRTNDERFstVnmKw_h8?authuser=0&hl=en&rclk=1,7,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫691,008""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/11140464177686788047.png"", ""name"": ""Lam Anh Hotel"", ""price"": ""₫350,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫600,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫668,384""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫691,008""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫721,908""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫690,990""}]"
accommodation_ChIJJ64LpoBTNDERazmDvPv-C9I,Lam Anh Hotel 5 Him Lam Vạn Phúc Hà Đông,https://www.google.com/maps/place/Lam+Anh+Hotel+5+Him+Lam+V%E1%BA%A1n+Ph%C3%BAc+H%C3%A0+%C4%90%C3%B4ng/data=!4m10!3m9!1s0x31345380a60bae27:0xd20bfefbbc83396b!5m2!4m1!1i2!8m2!3d20.9817545!4d105.7684742!16s%2Fg%2F11v42wjchg!19sChIJJ64LpoBTNDERazmDvPv-C9I?authuser=0&hl=en&rclk=1,4,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/11140464177686788047.png"", ""name"": ""Lam Anh Hotel 5 Him Lam Vạn Phúc Hà Đông"", ""price"": ""₫549,984""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫658,560""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫798,656""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/e2dd64ca-de9b-44d2-9706-b3227b0e9c40.png"", ""name"": ""Tripening Hotels"", ""price"": ""₫945,716""}]"
accommodation_ChIJbQN6bYKrNTERUHx80pkFNYE,Lam Anh Hotel 6 Ngoại Giao Đoàn BT4-10,https://www.google.com/maps/place/Lam+Anh+Hotel+6+Ngo%E1%BA%A1i+Giao+%C4%90o%C3%A0n+BT4-10/data=!4m10!3m9!1s0x3135ab826d7a036d:0x81350599d27c7c50!5m2!4m1!1i2!8m2!3d21.0686575!4d105.7986168!16s%2Fg%2F11vqt3wc2j!19sChIJbQN6bYKrNTERUHx80pkFNYE?authuser=0&hl=en&rclk=1,7,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫703,136""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫789,728""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/11140464177686788047.png"", ""name"": ""Lam Anh Hotel 6 Ngoại Giao Đoàn BT4-10"", ""price"": ""₫500,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫703,136""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/40113501-a8d1-41cf-942b-a2452edeb94f.png"", ""name"": ""Mytour"", ""price"": ""₫926,688""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫853,203""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/e2dd64ca-de9b-44d2-9706-b3227b0e9c40.png"", ""name"": ""Tripening Hotels"", ""price"": ""₫1,008,566""}]"
accommodation_ChIJvRjrg6arNTERTp-fhVwKIw8,La Mejor Hotel & Sky Bar,https://www.google.com/maps/place/La+Mejor+Hotel+%26+Sky+Bar/data=!4m10!3m9!1s0x3135aba683eb18bd:0xf230a5c859f9f4e!5m2!4m1!1i2!8m2!3d21.0345315!4d105.8520873!16s%2Fg%2F11syhsfyz3!19sChIJvRjrg6arNTERTp-fhVwKIw8?authuser=0&hl=en&rclk=1,9,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫1,379,968""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫912,832""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/6417d44c-c676-4b16-8ae9-f3bbeaa51899.png"", ""name"": ""vn.KAYAK.com"", ""price"": ""₫1,045,262""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/14919036619246364669.png"", ""name"": ""La Mejor Hotel & Sky Bar 22 Ta Hien"", ""price"": ""₫3,450,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫912,832""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫936,248""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫1,001,956""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/40113501-a8d1-41cf-942b-a2452edeb94f.png"", ""name"": ""Mytour"", ""price"": ""₫1,121,024""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/6417d44c-c676-4b16-8ae9-f3bbeaa51899.png"", ""name"": ""vn.KAYAK.com"", ""price"": ""₫1,045,262""}]"
accommodation_ChIJV2HdIgCrNTERVQEmWT4uADM,La Mejor Indochine Hotel,https://www.google.com/maps/place/La+Mejor+Indochine+Hotel/data=!4m10!3m9!1s0x3135ab0022dd6157:0x33002e3e59260155!5m2!4m1!1i2!8m2!3d21.0351148!4d105.8530797!16s%2Fg%2F11x69z1bnl!19sChIJV2HdIgCrNTERVQEmWT4uADM?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/14919036619246364669.png"", ""name"": ""La Mejor Indochine Hotel 58 Dao Duy Tu"", ""price"": ""₫4,000,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,055,808""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,513,792""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫1,600,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫1,373,815""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫1,433,106""}]"
accommodation_ChIJ87jLDHSrNTERJZekhzSjIKU,Lancaster Hanoi,https://www.google.com/maps/place/Lancaster+Hanoi/data=!4m10!3m9!1s0x3135ab740ccbb8f3:0xa520a33487a49725!5m2!4m1!1i2!8m2!3d21.0288244!4d105.8236327!16s%2Fg%2F11f2m9nrmw!19sChIJ87jLDHSrNTERJZekhzSjIKU?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,535,552""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫1,745,472""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,756,736""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫1,920,808""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/40113501-a8d1-41cf-942b-a2452edeb94f.png"", ""name"": ""Mytour"", ""price"": ""₫2,142,336""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫1,756,480""}]"
accommodation_ChIJYzDuSLCrNTERqir1gg77wXE,La Sante Hotel & Spa,https://www.google.com/maps/place/La+Sante+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abb048ee3063:0x71c1fb0e82f52aaa!5m2!4m1!1i2!8m2!3d21.0453339!4d105.8424369!16s%2Fg%2F11g69218jm!19sChIJYzDuSLCrNTERqir1gg77wXE?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫697,856""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫760,864""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1264b392-0c69-44ec-8922-271868c67545.png"", ""name"": ""Skyscanner"", ""price"": ""₫715,616""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫715,633""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫860,909""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/40113501-a8d1-41cf-942b-a2452edeb94f.png"", ""name"": ""Mytour"", ""price"": ""₫887,680""}]"
accommodation_ChIJjUh7TsCrNTERSB9z6q1vAqQ,La Siesta Classic Hang Thung,https://www.google.com/maps/place/La+Siesta+Classic+Hang+Thung/data=!4m10!3m9!1s0x3135abc04e7b488d:0xa4026fadea731f48!5m2!4m1!1i2!8m2!3d21.0320261!4d105.855027!16s%2Fg%2F11ssrjwtmd!19sChIJjUh7TsCrNTERSB9z6q1vAqQ?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_default.png"", ""name"": ""La Siesta Classic Hang Thung"", ""price"": ""₫1,512,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫1,424,896""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,426,432""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫1,425,633""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/40113501-a8d1-41cf-942b-a2452edeb94f.png"", ""name"": ""Mytour"", ""price"": ""₫1,604,224""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_220.png"", ""name"": ""Priceline"", ""price"": ""₫1,517,952""}]"
accommodation_ChIJ72bxkMCrNTERl4_uzHHlfcQ,La Siesta Classic Ma May,https://www.google.com/maps/place/La+Siesta+Classic+Ma+May/data=!4m10!3m9!1s0x3135abc090f166ef:0xc47de571ccee8f97!5m2!4m1!1i2!8m2!3d21.0342503!4d105.8532333!16s%2Fg%2F11b6ml3q14!19sChIJ72bxkMCrNTERl4_uzHHlfcQ?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_default.png"", ""name"": ""La Siesta Classic Ma May"", ""price"": ""₫1,388,032""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/6417d44c-c676-4b16-8ae9-f3bbeaa51899.png"", ""name"": ""vn.KAYAK.com"", ""price"": ""₫1,342,417""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,356,352""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1264b392-0c69-44ec-8922-271868c67545.png"", ""name"": ""Skyscanner"", ""price"": ""₫1,390,016""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/62525dd7-1494-437a-82d5-6760505d34bd.png"", ""name"": ""TRAVELKO"", ""price"": ""₫1,371,292""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/297592521974050080.png"", ""name"": ""Vio.com"", ""price"": ""₫1,389,824""}]"
accommodation_ChIJsR8BPsCrNTERj3_eOHJPYwA,La Sinfonía del Rey Hotel & Spa,https://www.google.com/maps/place/La+Sinfon%C3%ADa+del+Rey+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abc03e011fb1:0x634f7238de7f8f!5m2!4m1!1i2!8m2!3d21.0311164!4d105.8540457!16s%2Fg%2F11h7g4rwgw!19sChIJsR8BPsCrNTERj3_eOHJPYwA?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/14883130153681555693.png"", ""name"": ""La Sinfonía del Rey Hotel & Spa"", ""price"": ""₫1,846,800""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/5f7a447c-9c10-4320-a7ac-aea7cf688fb0.png"", ""name"": ""hutchgo (Hutchison Travel Limited)"", ""price"": ""₫1,823,680""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,846,784""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫1,846,784""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1264b392-0c69-44ec-8922-271868c67545.png"", ""name"": ""Skyscanner"", ""price"": ""₫1,846,784""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫2,004,096""}]"
accommodation_ChIJoZpRBzWpNTERAGL4OAEGILU,"Lavender Hotel 200 Nam Đuống, Việt Hưng, Hà Nội.","https://www.google.com/maps/place/Lavender+Hotel+200+Nam+%C4%90u%E1%BB%91ng,+Vi%E1%BB%87t+H%C6%B0ng,+H%C3%A0+N%E1%BB%99i./data=!4m10!3m9!1s0x3135a93507519aa1:0xb520060138f86200!5m2!4m1!1i2!8m2!3d21.0763908!4d105.9029889!16s%2Fg%2F11v68dmlcc!19sChIJoZpRBzWpNTERAGL4OAEGILU?authuser=0&hl=en&rclk=1",4,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫348,544""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫348,544""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫372,336""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫378,701""}]"
accommodation_ChIJD7JReGCrNTERVkYkRH1Z_Mw,Le Chanvre Hanoi Hotel & Spa,https://www.google.com/maps/place/Le+Chanvre+Hanoi+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135ab607851b20f:0xccfc597d44244656!5m2!4m1!1i2!8m2!3d21.0317858!4d105.8496544!16s%2Fg%2F11v5yvb78x!19sChIJD7JReGCrNTERVkYkRH1Z_Mw?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫1,750,016""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/13393604315281765432.png"", ""name"": ""klook"", ""price"": ""₫1,762,176""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/c770e909-af04-45dd-8ad7-335bc5055826.png"", ""name"": ""Bluepillow.com"", ""price"": ""₫1,793,370""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫2,189,568""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫2,432,768""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/056bc8ad-af15-4ca3-b777-4ad816966428.png"", ""name"": ""Wego"", ""price"": ""₫2,049,887""}]"
accommodation_ChIJ5fnXVAABNTER8o4iJVHtbDM,Lee Homestay,https://www.google.com/maps/place/Lee+Homestay/data=!4m10!3m9!1s0x3135010054d7f9e5:0x336ced5125228ef2!5m2!4m1!1i2!8m2!3d21.118254!4d105.8144723!16s%2Fg%2F11vycp1j2z!19sChIJ5fnXVAABNTER8o4iJVHtbDM?authuser=0&hl=en&rclk=1,4,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/b8089cb0-34b4-458c-8749-9bc4614baba4.png"", ""name"": ""Trip.com"", ""price"": ""₫278,896""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫305,632""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫380,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫341,984""}]"
accommodation_ChIJFfG3KABFNDERKLgmmT5PRrE,Legacy Hill Resort & Villas,https://www.google.com/maps/place/Legacy+Hill+Resort+%26+Villas/data=!4m10!3m9!1s0x3134450028b7f115:0xb1464f3e9926b828!5m2!4m1!1i2!8m2!3d20.862014!4d105.5469381!16s%2Fg%2F11v_06frg0!19sChIJFfG3KABFNDERKLgmmT5PRrE?authuser=0&hl=en&rclk=1,6,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/11140464177686788047.png"", ""name"": ""Legacy Hill Resort & Villas"", ""price"": ""₫1,440,000""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/40113501-a8d1-41cf-942b-a2452edeb94f.png"", ""name"": ""Mytour"", ""price"": ""₫1,951,616""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫2,069,952""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/icon_184.png"", ""name"": ""Booking.com"", ""price"": ""₫2,069,952""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/1553182719727098122.png"", ""name"": ""EaseMyTrip.com"", ""price"": ""₫2,226,034""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/306127930749010778.png"", ""name"": ""Hotels.com"", ""price"": ""₫2,276,992""}]"
accommodation_ChIJ__-qrb-rNTER1ENcq3oF6vM,Le Grand Hanoi Hotel - The Central Park,https://www.google.com/maps/place/Le+Grand+Hanoi+Hotel+-+The+Central+Park/data=!4m10!3m9!1s0x3135abbfadaaffff:0xf3ea057aab5c43d4!5m2!4m1!1i2!8m2!3d21.0156544!4d105.8475345!16s%2Fg%2F11m_lnckmz!19sChIJ__-qrb-rNTER1ENcq3oF6vM?authuser=0&hl=en&rclk=1,3,"[{""icon"": ""https://www.gstatic.com/travel-hotels/branding/25cf4c64-0644-4a71-abf7-c03bac91e5c8.png"", ""name"": ""OYO"", ""price"": ""₫824,416""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/cc46874d-c374-4a99-83c7-b6f79d0b19d3.png"", ""name"": ""Traveloka.com"", ""price"": ""₫388,158""}, {""icon"": ""https://www.gstatic.com/travel-hotels/branding/b13642de-d476-41bd-8254-3edc2e567aa6.png"", ""name"": ""Agoda"", ""price"": ""₫589,120""}]"
