id,name,link
accommodation_ChIJ14DBA-6rNTER5HwO7GDlXW8,Khách sạn 1A Tăng Bạt Hổ,https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+1A+T%C4%83ng+B%E1%BA%A1t+H%E1%BB%95/data=!4m7!3m6!1s0x3135abee03c180d7:0x6f5de560ec0e7ce4!8m2!3d21.0182779!4d105.8587901!16s%2Fg%2F11c55smm2z!19sChIJ14DBA-6rNTER5HwO7GDlXW8?authuser=0&hl=en&rclk=1
accommodation_ChIJayOZRACrNTER5QfMoRmj7Cw,Khách Sạn Hà Thành,https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+H%C3%A0+Th%C3%A0nh/data=!4m10!3m9!1s0x3135ab004499236b:0x2ceca319a1cc07e5!5m2!4m1!1i2!8m2!3d21.0453117!4d105.8157697!16s%2Fg%2F11w_v_x463!19sChIJayOZRACrNTER5QfMoRmj7Cw?authuser=0&hl=en&rclk=1
accommodation_ChIJx4_H0u2rNTERCEU1B-5sZ0s,Khách sạn Hòa Bình,https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+H%C3%B2a+B%C3%ACnh/data=!4m10!3m9!1s0x3135abece7755213:0x4b676cee07354508!5m2!4m1!1i2!8m2!3d21.022143!4d105.854074!16s%2Fg%2F1tfkc1lk!19sChIJE1J15-yrNTERCEU1B-5sZ0s?authuser=0&hl=en&rclk=1
accommodation_ChIJS7ANVJOrNTERNHvDU9x0LM4,Khách sạn Hồ Gươm Hà Nội,https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+H%E1%BB%93+G%C6%B0%C6%A1m+H%C3%A0+N%E1%BB%99i/data=!4m10!3m9!1s0x3135ab93540db04b:0xce2c74dc53c37b34!5m2!4m1!1i2!8m2!3d21.024765!4d105.8522013!16s%2Fg%2F1tjgxvgn!19sChIJS7ANVJOrNTERNHvDU9x0LM4?authuser=0&hl=en&rclk=1
accommodation_ChIJryv6XBitNTERbCE-HgJCuSc,Khách Sạn Lê Yên,https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+L%C3%AA+Y%C3%AAn/data=!4m10!3m9!1s0x3135ad185cfa2baf:0x27b942021e3e216c!5m2!4m1!1i2!8m2!3d20.9570204!4d105.8079194!16s%2Fg%2F11c0r2rc30!19sChIJryv6XBitNTERbCE-HgJCuSc?authuser=0&hl=en&rclk=1
accommodation_ChIJt2G6ja2rNTER59RTE4zY7UA,Khách sạn Mai Ivy Apartment,https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Mai+Ivy+Apartment/data=!4m10!3m9!1s0x3135abad8dba61b7:0x40edd88c1353d4e7!5m2!4m1!1i2!8m2!3d21.0293982!4d105.8384416!16s%2Fg%2F1tgjhryt!19sChIJt2G6ja2rNTER59RTE4zY7UA?authuser=0&hl=en&rclk=1
accommodation_ChIJs9C43fKrNTERUQtAAJOOlVY,Khách sạn Sunset Westlake Hà Nội | Sunset Westlake Hanoi Hotel,https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Sunset+Westlake+H%C3%A0+N%E1%BB%99i+%7C+Sunset+Westlake+Hanoi+Hotel/data=!4m10!3m9!1s0x3135abf2ddb8d0b3:0x56958e9300400b51!5m2!4m1!1i2!8m2!3d21.0615439!4d105.8089638!16s%2Fg%2F11hfqs7g1d!19sChIJs9C43fKrNTERUQtAAJOOlVY?authuser=0&hl=en&rclk=1
accommodation_ChIJ1-5obLGqNTERDQQUcqfDFzo,Khách Sạn Titanic,https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+Titanic/data=!4m10!3m9!1s0x3135aab16c68eed7:0x3a17c3a77214040d!5m2!4m1!1i2!8m2!3d21.0902831!4d105.7898359!16s%2Fg%2F11dzt0h2pp!19sChIJ1-5obLGqNTERDQQUcqfDFzo?authuser=0&hl=en&rclk=1
accommodation_ChIJERXUEEqrNTER3bWdJ_MTIVE,Khai homestay,https://www.google.com/maps/place/Khai+homestay/data=!4m10!3m9!1s0x3135ab4a10d41511:0x512113f3279db5dd!5m2!4m1!1i2!8m2!3d21.0389056!4d105.8490277!16s%2Fg%2F11h63961gl!19sChIJERXUEEqrNTER3bWdJ_MTIVE?authuser=0&hl=en&rclk=1
accommodation_ChIJDQEAAKRgNDERucv4nGr9k8I,Khoang Xanh Suối Tiên Theme Park,https://www.google.com/maps/place/Khoang+Xanh+Su%E1%BB%91i+Ti%C3%AAn+Theme+Park/data=!4m10!3m9!1s0x313460a40000010d:0xc293fd6a9cf8cbb9!5m2!4m1!1i2!8m2!3d21.0474902!4d105.3974502!16s%2Fg%2F11b6nm5216!19sChIJDQEAAKRgNDERucv4nGr9k8I?authuser=0&hl=en&rclk=1
accommodation_ChIJyYbFZZirNTERkS-HwGqasZQ,Kuretake Inn Kim Ma 132,https://www.google.com/maps/place/Kuretake+Inn+Kim+Ma+132/data=!4m10!3m9!1s0x3135ab9865c586c9:0x94b19a6ac0872f91!5m2!4m1!1i2!8m2!3d21.0322355!4d105.8265071!16s%2Fg%2F11sj91ncfl!19sChIJyYbFZZirNTERkS-HwGqasZQ?authuser=0&hl=en&rclk=1
accommodation_ChIJMV5XQqyrNTERK0JE5iTPeQ8,L7 WEST LAKE HANOI by LOTTE HOTELS,https://www.google.com/maps/place/L7+WEST+LAKE+HANOI+by+LOTTE+HOTELS/data=!4m10!3m9!1s0x3135abac42575e31:0xf79cf24e644422b!5m2!4m1!1i2!8m2!3d21.0747905!4d105.8123866!16s%2Fg%2F11kjm40ffh!19sChIJMV5XQqyrNTERK0JE5iTPeQ8?authuser=0&hl=en&rclk=1
accommodation_ChIJV_3uf7-rNTERHxUVweNDVIA,La Beauté De Hanoi Hotel,https://www.google.com/maps/place/La+Beaut%C3%A9+De+Hanoi+Hotel/data=!4m10!3m9!1s0x3135abbf7feefd57:0x805443e3c115151f!5m2!4m1!1i2!8m2!3d21.033405!4d105.852458!16s%2Fg%2F11h_s_v02x!19sChIJV_3uf7-rNTERHxUVweNDVIA?authuser=0&hl=en&rclk=1
accommodation_ChIJ9-1PkkGrNTERMi4iBhaREPk,Labevie Hotel,https://www.google.com/maps/place/Labevie+Hotel/data=!4m10!3m9!1s0x3135abc1b2e0102b:0xf910911606222e32!5m2!4m1!1i2!8m2!3d21.03215!4d105.855546!16s%2Fg%2F11kpdxphdn!19sChIJKxDgssGrNTERMi4iBhaREPk?authuser=0&hl=en&rclk=1
accommodation_ChIJaVGiO_KrNTER8MP0T8zXYkU,La Casa Hanoi Hotel,https://www.google.com/maps/place/La+Casa+Hanoi+Hotel/data=!4m10!3m9!1s0x3135abf23ba25169:0x4562d7cc4ff4c3f0!5m2!4m1!1i2!8m2!3d21.0162692!4d105.8573535!16s%2Fg%2F11bv5vzg15!19sChIJaVGiO_KrNTER8MP0T8zXYkU?authuser=0&hl=en&rclk=1
accommodation_ChIJq0_h86erNTERVsxxMd94dJA,Lake View Backpackers Hostel & Rooftop Bar,https://www.google.com/maps/place/Lake+View+Backpackers+Hostel+%26+Rooftop+Bar/data=!4m10!3m9!1s0x3135aba7f3e14fab:0x907478df3171cc56!5m2!4m1!1i2!8m2!3d21.0339084!4d105.8515384!16s%2Fg%2F11w2zkfc9c!19sChIJq0_h86erNTERVsxxMd94dJA?authuser=0&hl=en&rclk=1
accommodation_ChIJh97dclmrNTERw0_WBPLjw58,Lala House - Homestay Ha Noi CS4,https://www.google.com/maps/place/Lala+House+-+Homestay+Ha+Noi+CS4/data=!4m7!3m6!1s0x3135ab5972ddde87:0x9fc3e3f204d64fc3!8m2!3d21.0514121!4d105.8391951!16s%2Fg%2F11kj40drhs!19sChIJh97dclmrNTERw0_WBPLjw58?authuser=0&hl=en&rclk=1
accommodation_ChIJV-XuGVRTNDERFstVnmKw_h8,Lam Anh Hotel 2 Dương Nội Hà Đông,https://www.google.com/maps/place/Lam+Anh+Hotel+2+D%C6%B0%C6%A1ng+N%E1%BB%99i+H%C3%A0+%C4%90%C3%B4ng/data=!4m10!3m9!1s0x3134535419eee557:0x1ffeb0629e55cb16!5m2!4m1!1i2!8m2!3d20.9773177!4d105.7581233!16s%2Fg%2F11rbz0gyml!19sChIJV-XuGVRTNDERFstVnmKw_h8?authuser=0&hl=en&rclk=1
accommodation_ChIJJ64LpoBTNDERazmDvPv-C9I,Lam Anh Hotel 5 Him Lam Vạn Phúc Hà Đông,https://www.google.com/maps/place/Lam+Anh+Hotel+5+Him+Lam+V%E1%BA%A1n+Ph%C3%BAc+H%C3%A0+%C4%90%C3%B4ng/data=!4m10!3m9!1s0x31345380a60bae27:0xd20bfefbbc83396b!5m2!4m1!1i2!8m2!3d20.9817545!4d105.7684742!16s%2Fg%2F11v42wjchg!19sChIJJ64LpoBTNDERazmDvPv-C9I?authuser=0&hl=en&rclk=1
accommodation_ChIJbQN6bYKrNTERUHx80pkFNYE,Lam Anh Hotel 6 Ngoại Giao Đoàn BT4-10,https://www.google.com/maps/place/Lam+Anh+Hotel+6+Ngo%E1%BA%A1i+Giao+%C4%90o%C3%A0n+BT4-10/data=!4m10!3m9!1s0x3135ab826d7a036d:0x81350599d27c7c50!5m2!4m1!1i2!8m2!3d21.0686575!4d105.7986168!16s%2Fg%2F11vqt3wc2j!19sChIJbQN6bYKrNTERUHx80pkFNYE?authuser=0&hl=en&rclk=1
accommodation_ChIJvRjrg6arNTERTp-fhVwKIw8,La Mejor Hotel & Sky Bar,https://www.google.com/maps/place/La+Mejor+Hotel+%26+Sky+Bar/data=!4m10!3m9!1s0x3135aba683eb18bd:0xf230a5c859f9f4e!5m2!4m1!1i2!8m2!3d21.0345315!4d105.8520873!16s%2Fg%2F11syhsfyz3!19sChIJvRjrg6arNTERTp-fhVwKIw8?authuser=0&hl=en&rclk=1
accommodation_ChIJV2HdIgCrNTERVQEmWT4uADM,La Mejor Indochine Hotel,https://www.google.com/maps/place/La+Mejor+Indochine+Hotel/data=!4m10!3m9!1s0x3135ab0022dd6157:0x33002e3e59260155!5m2!4m1!1i2!8m2!3d21.0351148!4d105.8530797!16s%2Fg%2F11x69z1bnl!19sChIJV2HdIgCrNTERVQEmWT4uADM?authuser=0&hl=en&rclk=1
accommodation_ChIJ87jLDHSrNTERJZekhzSjIKU,Lancaster Hanoi,https://www.google.com/maps/place/Lancaster+Hanoi/data=!4m10!3m9!1s0x3135ab740ccbb8f3:0xa520a33487a49725!5m2!4m1!1i2!8m2!3d21.0288244!4d105.8236327!16s%2Fg%2F11f2m9nrmw!19sChIJ87jLDHSrNTERJZekhzSjIKU?authuser=0&hl=en&rclk=1
accommodation_ChIJYzDuSLCrNTERqir1gg77wXE,La Sante Hotel & Spa,https://www.google.com/maps/place/La+Sante+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abb048ee3063:0x71c1fb0e82f52aaa!5m2!4m1!1i2!8m2!3d21.0453339!4d105.8424369!16s%2Fg%2F11g69218jm!19sChIJYzDuSLCrNTERqir1gg77wXE?authuser=0&hl=en&rclk=1
accommodation_ChIJjUh7TsCrNTERSB9z6q1vAqQ,La Siesta Classic Hang Thung,https://www.google.com/maps/place/La+Siesta+Classic+Hang+Thung/data=!4m10!3m9!1s0x3135abc04e7b488d:0xa4026fadea731f48!5m2!4m1!1i2!8m2!3d21.0320261!4d105.855027!16s%2Fg%2F11ssrjwtmd!19sChIJjUh7TsCrNTERSB9z6q1vAqQ?authuser=0&hl=en&rclk=1
accommodation_ChIJ72bxkMCrNTERl4_uzHHlfcQ,La Siesta Classic Ma May,https://www.google.com/maps/place/La+Siesta+Classic+Ma+May/data=!4m10!3m9!1s0x3135abc090f166ef:0xc47de571ccee8f97!5m2!4m1!1i2!8m2!3d21.0342503!4d105.8532333!16s%2Fg%2F11b6ml3q14!19sChIJ72bxkMCrNTERl4_uzHHlfcQ?authuser=0&hl=en&rclk=1
accommodation_ChIJsR8BPsCrNTERj3_eOHJPYwA,La Sinfonía del Rey Hotel & Spa,https://www.google.com/maps/place/La+Sinfon%C3%ADa+del+Rey+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135abc03e011fb1:0x634f7238de7f8f!5m2!4m1!1i2!8m2!3d21.0311164!4d105.8540457!16s%2Fg%2F11h7g4rwgw!19sChIJsR8BPsCrNTERj3_eOHJPYwA?authuser=0&hl=en&rclk=1
accommodation_ChIJoZpRBzWpNTERAGL4OAEGILU,"Lavender Hotel 200 Nam Đuống, Việt Hưng, Hà Nội.","https://www.google.com/maps/place/Lavender+Hotel+200+Nam+%C4%90u%E1%BB%91ng,+Vi%E1%BB%87t+H%C6%B0ng,+H%C3%A0+N%E1%BB%99i./data=!4m10!3m9!1s0x3135a93507519aa1:0xb520060138f86200!5m2!4m1!1i2!8m2!3d21.0763908!4d105.9029889!16s%2Fg%2F11v68dmlcc!19sChIJoZpRBzWpNTERAGL4OAEGILU?authuser=0&hl=en&rclk=1"
accommodation_ChIJD7JReGCrNTERVkYkRH1Z_Mw,Le Chanvre Hanoi Hotel & Spa,https://www.google.com/maps/place/Le+Chanvre+Hanoi+Hotel+%26+Spa/data=!4m10!3m9!1s0x3135ab607851b20f:0xccfc597d44244656!5m2!4m1!1i2!8m2!3d21.0317858!4d105.8496544!16s%2Fg%2F11v5yvb78x!19sChIJD7JReGCrNTERVkYkRH1Z_Mw?authuser=0&hl=en&rclk=1
accommodation_ChIJ5fnXVAABNTER8o4iJVHtbDM,Lee Homestay,https://www.google.com/maps/place/Lee+Homestay/data=!4m10!3m9!1s0x3135010054d7f9e5:0x336ced5125228ef2!5m2!4m1!1i2!8m2!3d21.118254!4d105.8144723!16s%2Fg%2F11vycp1j2z!19sChIJ5fnXVAABNTER8o4iJVHtbDM?authuser=0&hl=en&rclk=1
accommodation_ChIJFfG3KABFNDERKLgmmT5PRrE,Legacy Hill Resort & Villas,https://www.google.com/maps/place/Legacy+Hill+Resort+%26+Villas/data=!4m10!3m9!1s0x3134450028b7f115:0xb1464f3e9926b828!5m2!4m1!1i2!8m2!3d20.862014!4d105.5469381!16s%2Fg%2F11v_06frg0!19sChIJFfG3KABFNDERKLgmmT5PRrE?authuser=0&hl=en&rclk=1
accommodation_ChIJ__-qrb-rNTER1ENcq3oF6vM,Le Grand Hanoi Hotel - The Central Park,https://www.google.com/maps/place/Le+Grand+Hanoi+Hotel+-+The+Central+Park/data=!4m10!3m9!1s0x3135abbfadaaffff:0xf3ea057aab5c43d4!5m2!4m1!1i2!8m2!3d21.0156544!4d105.8475345!16s%2Fg%2F11m_lnckmz!19sChIJ__-qrb-rNTER1ENcq3oF6vM?authuser=0&hl=en&rclk=1
accommodation_ChIJRa_owvmrNTEREko16pQAj3o,Le Grand Hotel Hanoi,https://www.google.com/maps/place/Le+Grand+Hotel+Hanoi/data=!4m10!3m9!1s0x3135abf9c2e8af45:0x7a8f0094ea354a12!5m2!4m1!1i2!8m2!3d21.0103411!4d105.8651554!16s%2Fg%2F1jkwcx2zm!19sChIJRa_owvmrNTEREko16pQAj3o?authuser=0&hl=en&rclk=1
accommodation_ChIJI6-AQACrNTERGXIP5WkcC4c,Le Premier Hotel & Rooftop Bar,https://www.google.com/maps/place/Le+Premier+Hotel+%26+Rooftop+Bar/data=!4m10!3m9!1s0x3135ab004080af23:0x870b1c69e50f7219!5m2!4m1!1i2!8m2!3d21.0313419!4d105.8502994!16s%2Fg%2F11y3xd66nz!19sChIJI6-AQACrNTERGXIP5WkcC4c?authuser=0&hl=en&rclk=1
accommodation_ChIJz4LuGwCrNTERVixzaWmXNxo,L’Heritage Premium Hanoi Central,https://www.google.com/maps/place/L%E2%80%99Heritage+Premium+Hanoi+Central/data=!4m10!3m9!1s0x3135ab001bee82cf:0x1a37976969732c56!5m2!4m1!1i2!8m2!3d21.0385201!4d105.8457807!16s%2Fg%2F11mt8k38yj!19sChIJz4LuGwCrNTERVixzaWmXNxo?authuser=0&hl=en&rclk=1
accommodation_ChIJ6-VnlS-rNTER0CQkyyXwqtY,L'HÔTEL du LAC Hanoi,https://www.google.com/maps/place/L%27H%C3%94TEL+du+LAC+Hanoi/data=!4m10!3m9!1s0x3135ab957fe7e849:0xd6aaf025cb2424d0!5m2!4m1!1i2!8m2!3d21.030672!4d105.849666!16s%2Fg%2F11t1lchtvf!19sChIJSejnf5WrNTER0CQkyyXwqtY?authuser=0&hl=en&rclk=1
accommodation_ChIJcRHZZMyrNTERum9G6ueAIfw,Libré Homestay by VnaHomes,https://www.google.com/maps/place/Libr%C3%A9+Homestay+by+VnaHomes/data=!4m10!3m9!1s0x3135abcc64d91171:0xfc2180e7ea466fba!5m2!4m1!1i2!8m2!3d21.0296394!4d105.8337348!16s%2Fg%2F11sqw0j9fk!19sChIJcRHZZMyrNTERum9G6ueAIfw?authuser=0&hl=en&rclk=1
accommodation_ChIJJwYJ7Z-rNTERu2NlAnxY8t0,Lighthouse & Rooftop | Khách sạn Hà Nội gần Văn Miếu,https://www.google.com/maps/place/Lighthouse+%26+Rooftop+%7C+Kh%C3%A1ch+s%E1%BA%A1n+H%C3%A0+N%E1%BB%99i+g%E1%BA%A7n+V%C4%83n+Mi%E1%BA%BFu/data=!4m10!3m9!1s0x3135ab9fed090627:0xddf2587c026563bb!5m2!4m1!1i2!8m2!3d21.0256825!4d105.839322!16s%2Fg%2F11shsv7qr4!19sChIJJwYJ7Z-rNTERu2NlAnxY8t0?authuser=0&hl=en&rclk=1
accommodation_ChIJuSiTcM-rNTERCqf9dC9Kc0g,Lilo's Homestay,https://www.google.com/maps/place/Lilo%27s+Homestay/data=!4m10!3m9!1s0x3135abcf709328b9:0x48734a2f74fda70a!5m2!4m1!1i2!8m2!3d21.0425849!4d105.8231275!16s%2Fg%2F11xgyh72cs!19sChIJuSiTcM-rNTERCqf9dC9Kc0g?authuser=0&hl=en&rclk=1
accommodation_ChIJDVICaeCrNTERNsKxl71psQw,LIVIE Hanoi Ham Long,https://www.google.com/maps/place/LIVIE+Hanoi+Ham+Long/data=!4m10!3m9!1s0x3135abe06902520d:0xcb169bd97b1c236!5m2!4m1!1i2!8m2!3d21.0200853!4d105.8515145!16s%2Fg%2F11pdfw_6gv!19sChIJDVICaeCrNTERNsKxl71psQw?authuser=0&hl=en&rclk=1
accommodation_ChIJne3U7GyrNTERehxJ0VO9C6o,Lotte Hotel Hanoi,https://www.google.com/maps/place/Lotte+Hotel+Hanoi/data=!4m10!3m9!1s0x3135ab6cecd4ed9d:0xaa0bbd53d1491c7a!5m2!4m1!1i2!8m2!3d21.0320526!4d105.8130247!16s%2Fg%2F11bbyjkqv1!19sChIJne3U7GyrNTERehxJ0VO9C6o?authuser=0&hl=en&rclk=1
accommodation_ChIJHVsPTwCrNTERgNkXG-FfGMk,"Love St - Hanoi Hotel, Hanoi","https://www.google.com/maps/place/Love+St+-+Hanoi+Hotel,+Hanoi/data=!4m10!3m9!1s0x3135ab004f0f5b1d:0xc9185fe11b17d980!5m2!4m1!1i2!8m2!3d21.0744536!4d105.8219494!16s%2Fg%2F11vwdkns99!19sChIJHVsPTwCrNTERgNkXG-FfGMk?authuser=0&hl=en&rclk=1"
accommodation_ChIJiybfx3urNTERUV21Cukijds,Lucien Hanoi Lakeside Hotel & Rooftop,https://www.google.com/maps/place/Lucien+Hanoi+Lakeside+Hotel+%26+Rooftop/data=!4m10!3m9!1s0x3135ab7bc7df268b:0xdb8d22e90ab55d51!5m2!4m1!1i2!8m2!3d21.0327747!4d105.8528993!16s%2Fg%2F11xkzgbh2p!19sChIJiybfx3urNTERUV21Cukijds?authuser=0&hl=en&rclk=1
accommodation_ChIJCRRrKQCrNTERPQc5cQSRn5o,LushStay - CN Hai Bà Trưng,https://www.google.com/maps/place/LushStay+-+CN+Hai+B%C3%A0+Tr%C6%B0ng/data=!4m10!3m9!1s0x3135ab9714411829:0x9a9f91047139073d!5m2!4m1!1i2!8m2!3d21.027304!4d105.842501!16s%2Fg%2F11md217ygw!19sChIJKRhBFJerNTERPQc5cQSRn5o?authuser=0&hl=en&rclk=1
accommodation_ChIJd2cmaACrNTER2T1fmKATbZo,LushStay - CN Yet Kieu,https://www.google.com/maps/place/LushStay+-+CN+Yet+Kieu/data=!4m10!3m9!1s0x3135ab0068266777:0x9a6d13a0985f3dd9!5m2!4m1!1i2!8m2!3d21.0232867!4d105.8434866!16s%2Fg%2F11y5sc_sqg!19sChIJd2cmaACrNTER2T1fmKATbZo?authuser=0&hl=en&rclk=1
accommodation_ChIJV3qXaUmrNTERU73fGLvV_ho,Luxeden Signature Hotel,https://www.google.com/maps/place/Luxeden+Signature+Hotel/data=!4m10!3m9!1s0x3135ab499d517293:0x1afed5bb18dfbd53!5m2!4m1!1i2!8m2!3d21.033634!4d105.788699!16s%2Fg%2F1hc8l75wx!19sChIJk3JRnUmrNTERU73fGLvV_ho?authuser=0&hl=en&rclk=1
accommodation_ChIJYVJvMC2JNDERTIOWXhEoa5w,Lynntimes Thanh Thủy,https://www.google.com/maps/place/Lynntimes+Thanh+Th%E1%BB%A7y/data=!4m10!3m9!1s0x3134892d306f5261:0x9c6b28115e96834c!5m2!4m1!1i2!8m2!3d21.1542125!4d105.2821401!16s%2Fg%2F11kj95cfrx!19sChIJYVJvMC2JNDERTIOWXhEoa5w?authuser=0&hl=en&rclk=1
accommodation_ChIJ7Wv7gqCrNTERV0aUMHe7tsk,Mad Monkey Hanoi,https://www.google.com/maps/place/Mad+Monkey+Hanoi/data=!4m10!3m9!1s0x3135aba082fb6bed:0xc9b6bb7730944657!5m2!4m1!1i2!8m2!3d21.0360416!4d105.8531875!16s%2Fg%2F11scznmc9c!19sChIJ7Wv7gqCrNTERV0aUMHe7tsk?authuser=0&hl=en&rclk=1
accommodation_ChIJ0XIiWahTNDERrfSRNMumBDI,Marina Hotel Hanoi | Khách sạn Marina Hà Nội,https://www.google.com/maps/place/Marina+Hotel+Hanoi+%7C+Kh%C3%A1ch+s%E1%BA%A1n+Marina+H%C3%A0+N%E1%BB%99i/data=!4m10!3m9!1s0x313453a8592272d1:0x3204a6cb3491f4ad!5m2!4m1!1i2!8m2!3d21.0072564!4d105.7813968!16s%2Fg%2F11flm1k4f4!19sChIJ0XIiWahTNDERrfSRNMumBDI?authuser=0&hl=en&rclk=1
accommodation_ChIJORcGYcCrNTER9pKMHVN7CdE,May De Ville Lakeside Hotel,https://www.google.com/maps/place/May+De+Ville+Lakeside+Hotel/data=!4m10!3m9!1s0x3135abc061061739:0xd1097b531d8c92f6!5m2!4m1!1i2!8m2!3d21.0329965!4d105.8521542!16s%2Fg%2F1tdw0yw9!19sChIJORcGYcCrNTER9pKMHVN7CdE?authuser=0&hl=en&rclk=1
accommodation_ChIJp0HjLi9VNDERXw5QxcOn1_Q,MAY Homestay & Co-Working Space,https://www.google.com/maps/place/MAY+Homestay+%26+Co-Working+Space/data=!4m10!3m9!1s0x3134552f2ee341a7:0xf4d7a7c3c5500e5f!5m2!4m1!1i2!8m2!3d21.0206333!4d105.771791!16s%2Fg%2F11vbqqyvd0!19sChIJp0HjLi9VNDERXw5QxcOn1_Q?authuser=0&hl=en&rclk=1
accommodation_ChIJ95zq7xxhNDER5JJ9EaSBlk0,Meliá Ba Vi Mountain Retreat,https://www.google.com/maps/place/Meli%C3%A1+Ba+Vi+Mountain+Retreat/data=!4m10!3m9!1s0x3134611cefea9cf7:0x4d9681a4117d92e4!5m2!4m1!1i2!8m2!3d21.0862796!4d105.3562685!16s%2Fg%2F11g0mv7z7d!19sChIJ95zq7xxhNDER5JJ9EaSBlk0?authuser=0&hl=en&rclk=1
accommodation_ChIJ2ehlkZOrNTERzL1Vpx8rlfM,Meliá Hanoi,https://www.google.com/maps/place/Meli%C3%A1+Hanoi/data=!4m10!3m9!1s0x3135ab939165e8d9:0xf3952b1fa755bdcc!5m2!4m1!1i2!8m2!3d21.024388!4d105.8483808!16s%2Fg%2F1tdgxs1c!19sChIJ2ehlkZOrNTERzL1Vpx8rlfM?authuser=0&hl=en&rclk=1
accommodation_ChIJh02B9hirNTERAjicr32Drng,Meritel Hanoi,https://www.google.com/maps/place/Meritel+Hanoi/data=!4m10!3m9!1s0x3135ab18f6814d87:0x78ae837daf9c3802!5m2!4m1!1i2!8m2!3d21.0293134!4d105.8454768!16s%2Fg%2F11s3frgcyr!19sChIJh02B9hirNTERAjicr32Drng?authuser=0&hl=en&rclk=1
accommodation_ChIJsYSRWparNTERxgdJ4Q2yLWQ,Miah Boutique homestay,https://www.google.com/maps/place/Miah+Boutique+homestay/data=!4m10!3m9!1s0x3135ab965a9184b1:0x642db20de14907c6!5m2!4m1!1i2!8m2!3d21.0288115!4d105.8445092!16s%2Fg%2F11fnwhrfpb!19sChIJsYSRWparNTERxgdJ4Q2yLWQ?authuser=0&hl=en&rclk=1
accommodation_ChIJF5_I2W-sNTERjTwH1zLTneo,Mia Sen Vong,https://www.google.com/maps/place/Mia+Sen+Vong/data=!4m10!3m9!1s0x3135ac6fd9c89f17:0xea9dd332d7073c8d!5m2!4m1!1i2!8m2!3d20.9965042!4d105.8429396!16s%2Fg%2F11srzjt15y!19sChIJF5_I2W-sNTERjTwH1zLTneo?authuser=0&hl=en&rclk=1
accommodation_ChIJQQ2tNF2rNTERhYY7e6eQHu4,Milan Hotel Hanoi,https://www.google.com/maps/place/Milan+Hotel+Hanoi/data=!4m10!3m9!1s0x3135ab5d34ad0d41:0xee1e90a77b3b8685!5m2!4m1!1i2!8m2!3d21.0218913!4d105.803062!16s%2Fg%2F11b73r82vl!19sChIJQQ2tNF2rNTERhYY7e6eQHu4?authuser=0&hl=en&rclk=1
accommodation_ChIJyS_b1yarNTERhFxY2CJg9zk,Mimosa Homestay,https://www.google.com/maps/place/Mimosa+Homestay/data=!4m10!3m9!1s0x3135ab26d7db2fc9:0x39f76022d8585c84!5m2!4m1!1i2!8m2!3d21.0334652!4d105.8520185!16s%2Fg%2F11v_9wcvcg!19sChIJyS_b1yarNTERhFxY2CJg9zk?authuser=0&hl=en&rclk=1
accommodation_ChIJdagYWWarNTERPJKNJTyqtbo,Minerva Church Hotel,https://www.google.com/maps/place/Minerva+Church+Hotel/data=!4m10!3m9!1s0x3135ab665918a875:0xbab5aa3c258d923c!5m2!4m1!1i2!8m2!3d21.0288977!4d105.8500297!16s%2Fg%2F12hlktf4x!19sChIJdagYWWarNTERPJKNJTyqtbo?authuser=0&hl=en&rclk=1
accommodation_ChIJI-BJkmxdNDERTZDHcpKWSSU,Montana Villa Yên Bài,https://www.google.com/maps/place/Montana+Villa+Y%C3%AAn+B%C3%A0i/data=!4m10!3m9!1s0x31345d6c9249e023:0x2549969272c7904d!5m2!4m1!1i2!8m2!3d21.0464114!4d105.4256274!16s%2Fg%2F11r9h298x_!19sChIJI-BJkmxdNDERTZDHcpKWSSU?authuser=0&hl=en&rclk=1
accommodation_ChIJFeM-fBGrNTER0d13ALgInUw,Morri Homestay Quán Thánh,https://www.google.com/maps/place/Morri+Homestay+Qu%C3%A1n+Th%C3%A1nh/data=!4m10!3m9!1s0x3135ab117c3ee315:0x4c9d08b80077ddd1!5m2!4m1!1i2!8m2!3d21.0431993!4d105.8369523!16s%2Fg%2F11w3r87jp9!19sChIJFeM-fBGrNTER0d13ALgInUw?authuser=0&hl=en&rclk=1
accommodation_ChIJf-9qTJerNTERgnw2o6MIl5Y,Mövenpick Hotel Hanoi Centre,https://www.google.com/maps/place/M%C3%B6venpick+Hotel+Hanoi+Centre/data=!4m10!3m9!1s0x3135ab974c6aef7f:0x969708a3a3367c82!5m2!4m1!1i2!8m2!3d21.024698!4d105.8440815!16s%2Fg%2F1trc2f76!19sChIJf-9qTJerNTERgnw2o6MIl5Y?authuser=0&hl=en&rclk=1
