source_id,name,festival_type,province_text,venue_text,source_url,source_list_url,retrieved_at
11056,Lễ hội Đền Chùa Nội,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Hồng,https://lehoi.com.vn/lehoi/detail.aspx?id=11056&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=281,2026-07-30T07:50:40.082081+00:00
11057,Lễ hội Đền Thái Hòa,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Hồng,https://lehoi.com.vn/lehoi/detail.aspx?id=11057&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11058,"Lễ hội Chùa Na, Đền Thượng",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Hồng,https://lehoi.com.vn/lehoi/detail.aspx?id=11058&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11059,"Lễ hội Đền,Chùa Đồng",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Hồng,https://lehoi.com.vn/lehoi/detail.aspx?id=11059&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11060,Lễ hội Chùa Ba Xã,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Hồng,https://lehoi.com.vn/lehoi/detail.aspx?id=11060&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11061,"Lễ hội Đền,Chùa Thọ Tung",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Hùng,https://lehoi.com.vn/lehoi/detail.aspx?id=11061&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11062,Lễ hội Đình Xuân Lôi,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Hùng,https://lehoi.com.vn/lehoi/detail.aspx?id=11062&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11063,Lễ hội Chùa Cổ Ra,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Hùng,https://lehoi.com.vn/lehoi/detail.aspx?id=11063&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11064,Lễ hội Chùa Linh Quang,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),thôn Cổ Tung Xã Nam Hùng,https://lehoi.com.vn/lehoi/detail.aspx?id=11064&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11065,Lễ hội Đình Tứ Giáp,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Cường,https://lehoi.com.vn/lehoi/detail.aspx?id=11065&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11066,Lễ hội Chùa Hai Giáp,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Cường,https://lehoi.com.vn/lehoi/detail.aspx?id=11066&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11067,Lễ hội Đền Bơ,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Cường,https://lehoi.com.vn/lehoi/detail.aspx?id=11067&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11068,"Lễ hội Đền,chùa Động Phủ Thanh Khê",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nghĩa An,https://lehoi.com.vn/lehoi/detail.aspx?id=11068&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11069,Lễ hội Đền An Lá (đền Cả),Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nghĩa An,https://lehoi.com.vn/lehoi/detail.aspx?id=11069&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11070,"Lễ hội Đền,Chùa Bái Hạ",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nghĩa An,https://lehoi.com.vn/lehoi/detail.aspx?id=11070&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11071,"Lễ hội Đình,Chùa Đại An",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nghĩa An,https://lehoi.com.vn/lehoi/detail.aspx?id=11071&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11072,Lễ hội Chùa Vân Đồn (Tập Hy quán),Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nghĩa An,https://lehoi.com.vn/lehoi/detail.aspx?id=11072&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11073,Lễ hội Đền Tây,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Toàn,https://lehoi.com.vn/lehoi/detail.aspx?id=11073&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11074,Lễ hội Chùa Thanh Am,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Toàn,https://lehoi.com.vn/lehoi/detail.aspx?id=11074&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11075,Lễ hội Đền Bơ Nam Toàn,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Mỹ,https://lehoi.com.vn/lehoi/detail.aspx?id=11075&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11076,Lễ hội Đền Đồng Phù,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Mỹ,https://lehoi.com.vn/lehoi/detail.aspx?id=11076&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=280,2026-07-30T07:50:40.082081+00:00
11077,Lễ hội Đền Đức Ông,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Hồng Quang,https://lehoi.com.vn/lehoi/detail.aspx?id=11077&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11078,Lễ hội Đền Xám (Đình Hát),Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Hồng Quang,https://lehoi.com.vn/lehoi/detail.aspx?id=11078&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11079,"Lễ hội Đình, Chùa Miếu thôn Rạch",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Tân Thịnh,https://lehoi.com.vn/lehoi/detail.aspx?id=11079&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11080,Lễ hội Đền Đá,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Tân Thịnh,https://lehoi.com.vn/lehoi/detail.aspx?id=11080&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11081,Lễ hội Đền Đông,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Tân Thịnh,https://lehoi.com.vn/lehoi/detail.aspx?id=11081&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11082,Lễ hội Đền Quán Các,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Xóm 14 thôn Dương A, xã Nam Thắng",https://lehoi.com.vn/lehoi/detail.aspx?id=11082&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11083,Lễ hội Đền thờ Trạng Nguyên Nguyễn Hiền,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Nam Thắng,https://lehoi.com.vn/lehoi/detail.aspx?id=11083&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11084,Lễ hội Đình Cả Đại An,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xóm Tây Thượng trên xã Bình Minh,https://lehoi.com.vn/lehoi/detail.aspx?id=11084&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11085,Lễ hội Cầu Ngói Phủ Bà,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Bình Minh,https://lehoi.com.vn/lehoi/detail.aspx?id=11085&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11086,Lễ hội Đền Nho Lâm,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Bình Minh,https://lehoi.com.vn/lehoi/detail.aspx?id=11086&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11087,Lễ hội Chùa Cổ Nông,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Điền Xá,https://lehoi.com.vn/lehoi/detail.aspx?id=11087&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11088,Lễ hội Đền Cả Đỗ Xá,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Điền Xá,https://lehoi.com.vn/lehoi/detail.aspx?id=11088&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11089,Lễ hội Đình Vị Khê,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Điền Xá,https://lehoi.com.vn/lehoi/detail.aspx?id=11089&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11090,Lễ hội Chùa Vị Khê,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Điền Xá,https://lehoi.com.vn/lehoi/detail.aspx?id=11090&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11091,Lễ hội Đền Đông,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Tân Thịnh,https://lehoi.com.vn/lehoi/detail.aspx?id=11091&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11092,Lễ hội chùa Cổ Lễ,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Tổ dân phố Việt Cường, Thị trấn Cổ Lễ",https://lehoi.com.vn/lehoi/detail.aspx?id=11092&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11093,"Lễ hội Đền, chùa Miễu",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Tổ dân phố Đông Đò, Thị trấn Cổ Lễ",https://lehoi.com.vn/lehoi/detail.aspx?id=11093&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11094,Lễ hội Chùa Thượng,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Tổ dân phố Thượng Đền, Thị trấn Cổ Lễ",https://lehoi.com.vn/lehoi/detail.aspx?id=11094&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11095,Lễ hội Chùa Kênh,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Thị trấn Cổ Lễ,https://lehoi.com.vn/lehoi/detail.aspx?id=11095&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11096,Lễ hội Đền Thượng,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Thôn Đông Thượng, xã Trung Đông",https://lehoi.com.vn/lehoi/detail.aspx?id=11096&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=279,2026-07-30T07:50:40.082081+00:00
11097,Lễ hội Đền Trung,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Thôn Đông Trung, xã Trung Đông",https://lehoi.com.vn/lehoi/detail.aspx?id=11097&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11098,Lễ hội Đền Hạ,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Thôn Đông Hạ, xã Trung Đông",https://lehoi.com.vn/lehoi/detail.aspx?id=11098&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11099,Lễ hội đền Dịch Diệp,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Trực Chính,https://lehoi.com.vn/lehoi/detail.aspx?id=11099&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11100,Lễ hội Chùa Cổ Chất,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Phương Định,https://lehoi.com.vn/lehoi/detail.aspx?id=11100&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11101,Lễ hội Chùa Cự Trữ,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Thôn Cự Trữ, xã Phương Định",https://lehoi.com.vn/lehoi/detail.aspx?id=11101&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11102,Lễ hội Chùa Văn Hiến,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Phương Định,https://lehoi.com.vn/lehoi/detail.aspx?id=11102&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11103,"Lễ hội đền,chùa Linh Quang (Phú Ninh)",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Thôn Phú Ninh, xã Phương Định",https://lehoi.com.vn/lehoi/detail.aspx?id=11103&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11104,Đền Lộ Xuyên,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Thôn Đại Thắng 1, xã Phương Định",https://lehoi.com.vn/lehoi/detail.aspx?id=11104&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11105,"Lễ hội đền,làng Tuân Lục",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Liêm Hải,https://lehoi.com.vn/lehoi/detail.aspx?id=11105&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11106,Lễ hội chùa Trừng Hải,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Liêm Hải,https://lehoi.com.vn/lehoi/detail.aspx?id=11106&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11107,Lễ hội đền Làng Hải Lộ Thượng,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Đền Chùa làng Hải Lộ Thượng xã Liêm Hải,https://lehoi.com.vn/lehoi/detail.aspx?id=11107&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11108,Lễ hội chùa Tây Quan (Chùa Dưa),Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Chùa Tây Quan, xã Liêm Hải",https://lehoi.com.vn/lehoi/detail.aspx?id=11108&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11109,Lễ hội chùa Quần Chử,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Liêm Hải,https://lehoi.com.vn/lehoi/detail.aspx?id=11109&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11110,Lễ hội Làng Cát Chử,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Đền nhất, TDP Sơn Ký, TT Cát Thành",https://lehoi.com.vn/lehoi/detail.aspx?id=11110&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11111,Lễ hội Chùa Hương Cát,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"TDP Việt Hưng, Thị trấn Cát Thành",https://lehoi.com.vn/lehoi/detail.aspx?id=11111&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11112,Lễ hội chùa Lương Hàn,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Chùa Lương Hàn, xã Việt Hùng",https://lehoi.com.vn/lehoi/detail.aspx?id=11112&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11113,Lễ hội đền Tam Thôn,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Thôn 1, xã Trực Thuận",https://lehoi.com.vn/lehoi/detail.aspx?id=11113&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11114,"Lễ hội đền,phủ Đông Hạ",Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Thôn 9 xã Trực Thuận,https://lehoi.com.vn/lehoi/detail.aspx?id=11114&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11115,Lễ hội Đền Trần,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xóm 15 xã Trực Hưng,https://lehoi.com.vn/lehoi/detail.aspx?id=11115&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11116,Lễ hội Làng Nam Trực,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),xã Trực Khang,https://lehoi.com.vn/lehoi/detail.aspx?id=11116&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=278,2026-07-30T07:50:40.082081+00:00
11117,Lễ hội làng Lạc Chính,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),xã Trực Khang,https://lehoi.com.vn/lehoi/detail.aspx?id=11117&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
11118,Lễ hội Làng Thái Bình,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),xã Trực Khang,https://lehoi.com.vn/lehoi/detail.aspx?id=11118&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
11119,Lễ hội chùa Ninh Cường,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),xóm đề Thám xã Trực Cường,https://lehoi.com.vn/lehoi/detail.aspx?id=11119&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
11120,Lễ hội Đền Trần Trực Thái,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),xóm 4 xã Trực Thái,https://lehoi.com.vn/lehoi/detail.aspx?id=11120&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
11121,Lễ hội Phủ Dầy,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),"Các di tích thuộc Quần thể DTLSVH Phủ Dầy, xã Kim Thái, huyện Vụ Bản",https://lehoi.com.vn/lehoi/detail.aspx?id=11121&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
11122,Lễ hội Đền Thôn Nhất,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Thôn Nhất xã Quang Trung,https://lehoi.com.vn/lehoi/detail.aspx?id=11122&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
11123,Lễ hội đình làng Hướng Nghĩa,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Minh Thuận,https://lehoi.com.vn/lehoi/detail.aspx?id=11123&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
11124,Lễ hội làng Cựu Hào,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Vĩnh Hào,https://lehoi.com.vn/lehoi/detail.aspx?id=11124&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
11125,Lễ hội làng Đại Lại,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Vĩnh Hào,https://lehoi.com.vn/lehoi/detail.aspx?id=11125&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
11126,Lễ hội làng Hồ Sen,Lễ hội truyền thống,Tỉnh Ninh Bình (Nam Định),Xã Vĩnh Hào,https://lehoi.com.vn/lehoi/detail.aspx?id=11126&pageid=5018,https://lehoi.com.vn/lehoi/danhsach.aspx?pageid=5018&month=&action=&quymo=&disan=&type=LEHOITRUYENTHONG&pagenumber=277,2026-07-30T07:50:40.082081+00:00
