id,name,type,source_url
restaurant_ChIJzzj6AACtNTERDQtn9pLgfIs,An Hy - Contemporary Vietnamese Restaurant,Restaurant,https://www.google.com/maps/place/An+Hy+-+Contemporary+Vietnamese+Restaurant/data=!4m7!3m6!1s0x3135ad0000fa38cf:0x8b7ce092f6670b0d!8m2!3d21.007946!4d105.7970883!16s%2Fg%2F11n3bfykgz!19sChIJzzj6AACtNTERDQtn9pLgfIs?authuser=0&hl=en&rclk=1
restaurant_ChIJP3W0NPqqNTER6HSVlVdjnQU,Anita's Cantina,Restaurant,https://www.google.com/maps/place/Anita%27s+Cantina/data=!4m7!3m6!1s0x3135aafa34b4753f:0x59d6357959574e8!8m2!3d21.0652285!4d105.8222264!16s%2Fg%2F11c1w09t54!19sChIJP3W0NPqqNTER6HSVlVdjnQU?authuser=0&hl=en&rclk=1
restaurant_ChIJKawwdgCtNTERgW4Kzxfm7W0,Anji - Đồ ăn nhanh Hàn Quốc,Restaurant,https://www.google.com/maps/place/Anji+-+%C4%90%E1%BB%93+%C4%83n+nhanh+H%C3%A0n+Qu%E1%BB%91c/data=!4m7!3m6!1s0x3135ad007630ac29:0x6dede617cf0a6e81!8m2!3d21.0054914!4d105.8264715!16s%2Fg%2F11w1gmnqx0!19sChIJKawwdgCtNTERgW4Kzxfm7W0?authuser=0&hl=en&rclk=1
restaurant_ChIJnVHjLPKrNTERTI3HQkC2_dY,Anji - Đồ ăn nhanh Hàn Quốc,Restaurant,https://www.google.com/maps/place/Anji+-+%C4%90%E1%BB%93+%C4%83n+nhanh+H%C3%A0n+Qu%E1%BB%91c/data=!4m7!3m6!1s0x3135abf22ce3519d:0xd6fdb64042c78d4c!8m2!3d21.0405635!4d105.7863773!16s%2Fg%2F11l1mk__s5!19sChIJnVHjLPKrNTERTI3HQkC2_dY?authuser=0&hl=en&rclk=1
restaurant_ChIJgW1jGgCtNTERERYOG31js8M,Anji - Đồ ăn nhanh Hàn Quốc - Hoàng Ngân,Restaurant,https://www.google.com/maps/place/Anji+-+%C4%90%E1%BB%93+%C4%83n+nhanh+H%C3%A0n+Qu%E1%BB%91c+-+Ho%C3%A0ng+Ng%C3%A2n/data=!4m7!3m6!1s0x3135ad001a636d81:0xc3b3637d1b0e1611!8m2!3d21.0070167!4d105.8108007!16s%2Fg%2F11wq3gy12n!19sChIJgW1jGgCtNTERERYOG31js8M?authuser=0&hl=en&rclk=1
restaurant_ChIJmcUJG2urNTER7D_0XIn4kj0,Annam Cháo,Restaurant,https://www.google.com/maps/place/Annam+Ch%C3%A1o/data=!4m7!3m6!1s0x3135ab6b1b09c599:0x3d92f8895cf43fec!8m2!3d21.0327377!4d105.8089294!16s%2Fg%2F11c0vzkm3h!19sChIJmcUJG2urNTER7D_0XIn4kj0?authuser=0&hl=en&rclk=1
restaurant_ChIJKSOilb-pNTERdLAa5JRtNG4,Anna Phở Cồ,Restaurant,https://www.google.com/maps/place/Anna+Ph%E1%BB%9F+C%E1%BB%93/data=!4m7!3m6!1s0x3135a9bf95a22329:0x6e346d94e41ab074!8m2!3d21.0708403!4d105.9011794!16s%2Fg%2F11b8zsfrwy!19sChIJKSOilb-pNTERdLAa5JRtNG4?authuser=0&hl=en&rclk=1
restaurant_ChIJqUK2S4utNTER-WNHp-3FUOo,An Nhien Chay Vegetarian Buffet,Restaurant,https://www.google.com/maps/place/An+Nhien+Chay+Vegetarian+Buffet/data=!4m7!3m6!1s0x3135ad8b4bb642a9:0xea50c5eda74763f9!8m2!3d21.0032465!4d105.8338491!16s%2Fg%2F11g24xzyr5!19sChIJqUK2S4utNTER-WNHp-3FUOo?authuser=0&hl=en&rclk=1
restaurant_ChIJfSQIzYKsNTERq7sjszOssVw,An Phuc Vegetarian Food,Restaurant,https://www.google.com/maps/place/An+Phuc+Vegetarian+Food/data=!4m7!3m6!1s0x3135ac82cd08247d:0x5cb1ac33b323bbab!8m2!3d20.9721077!4d105.8524537!16s%2Fg%2F113g3_qjw!19sChIJfSQIzYKsNTERq7sjszOssVw?authuser=0&hl=en&rclk=1
restaurant_ChIJ7cDNOQ-rNTERmVOcNAGCAic,Aozora,Restaurant,https://www.google.com/maps/place/Aozora/data=!4m7!3m6!1s0x3135ab0f39cdc0ed:0x27028201349c5399!8m2!3d21.043316!4d105.8214785!16s%2Fg%2F11xmwmmhm!19sChIJ7cDNOQ-rNTERmVOcNAGCAic?authuser=0&hl=en&rclk=1
restaurant_ChIJ1VzSh6ZUNDER9dKpc5V3yMM,Aquaria Cafe Restaurant,Restaurant,https://www.google.com/maps/place/Aquaria+Cafe+Restaurant/data=!4m7!3m6!1s0x313454a687d25cd5:0xc3c8779573a9d2f5!8m2!3d21.0210749!4d105.767623!16s%2Fg%2F11gzryfbl!19sChIJ1VzSh6ZUNDER9dKpc5V3yMM?authuser=0&hl=en&rclk=1
restaurant_ChIJ5TAMZwCrNTER6sdSSP5q4y0,아리랑 - Arirang Restaurant,Restaurant,https://www.google.com/maps/place/%EC%95%84%EB%A6%AC%EB%9E%91+-+Arirang+Restaurant/data=!4m7!3m6!1s0x3135ab00670c30e5:0x2de36afe4852c7ea!8m2!3d21.0640063!4d105.799012!16s%2Fg%2F11y6dmn901!19sChIJ5TAMZwCrNTER6sdSSP5q4y0?authuser=0&hl=en&rclk=1
restaurant_ChIJMUrrgaSsNTERIPqVerO787E,Aroma Restaurant & Cafe,Restaurant,https://www.google.com/maps/place/Aroma+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x3135aca481eb4a31:0xb1f3bbb37a95fa20!8m2!3d21.0001875!4d105.7329375!16s%2Fg%2F11cmvf2sxs!19sChIJMUrrgaSsNTERIPqVerO787E?authuser=0&hl=en&rclk=1
restaurant_ChIJ30OP6QqrNTERbwREcJyfw6I,Ashima Giang Văn Minh,Restaurant,https://www.google.com/maps/place/Ashima+Giang+V%C4%83n+Minh/data=!4m7!3m6!1s0x3135ab0ae98f43df:0xa2c39f9c7044046f!8m2!3d21.0341285!4d105.8272645!16s%2Fg%2F1tkngy5t!19sChIJ30OP6QqrNTERbwREcJyfw6I?authuser=0&hl=en&rclk=1
restaurant_ChIJYUmbUAWtNTERMGVuXr37SZc,Ashima Hoàng Đạo Thúy,Restaurant,https://www.google.com/maps/place/Ashima+Ho%C3%A0ng+%C4%90%E1%BA%A1o+Th%C3%BAy/data=!4m7!3m6!1s0x3135ad05509b4961:0x9749fbbd5e6e6530!8m2!3d21.0088624!4d105.8004903!16s%2Fg%2F11f60xw50k!19sChIJYUmbUAWtNTERMGVuXr37SZc?authuser=0&hl=en&rclk=1
restaurant_ChIJlaJdY4WrNTERYPq2YovKm8w,Ashima Huỳnh Thúc Kháng,Restaurant,https://www.google.com/maps/place/Ashima+Hu%E1%BB%B3nh+Th%C3%BAc+Kh%C3%A1ng/data=!4m7!3m6!1s0x3135ab85635da295:0xcc9bca8b62b6fa60!8m2!3d21.0175394!4d105.8126677!16s%2Fg%2F11f9yqql_b!19sChIJlaJdY4WrNTERYPq2YovKm8w?authuser=0&hl=en&rclk=1
restaurant_ChIJj8C0Wl6rNTERmtxNtRJG22M,Ashima Phan Đình Phùng,Restaurant,https://www.google.com/maps/place/Ashima+Phan+%C4%90%C3%ACnh+Ph%C3%B9ng/data=!4m7!3m6!1s0x3135ab5e5ab4c08f:0x63db4612b54ddc9a!8m2!3d21.0410025!4d105.8412476!16s%2Fg%2F11kpfp3xzt!19sChIJj8C0Wl6rNTERmtxNtRJG22M?authuser=0&hl=en&rclk=1
restaurant_ChIJ1RjLEourNTERqNfCcXZTBMM,Ashima Triệu Việt Vương,Restaurant,https://www.google.com/maps/place/Ashima+Tri%E1%BB%87u+Vi%E1%BB%87t+V%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x3135ab8b12cb18d5:0xc304537671c2d7a8!8m2!3d21.0121212!4d105.8503091!16s%2Fg%2F1tgdql_m!19sChIJ1RjLEourNTERqNfCcXZTBMM?authuser=0&hl=en&rclk=1
restaurant_ChIJTafnS_erNTERbVhx-ZsYkZo,AsukaZa Hanoi,Restaurant,https://www.google.com/maps/place/AsukaZa+Hanoi/data=!4m7!3m6!1s0x3135abf74be7a74d:0x9a91189bf971586d!8m2!3d21.0335952!4d105.8059583!16s%2Fg%2F11z1y3tnc9!19sChIJTafnS_erNTERbVhx-ZsYkZo?authuser=0&hl=en&rclk=1
restaurant_ChIJT3b5z_OrNTER5i3EfhWw74E,Ất Ngân Dog Restaurant,Restaurant,https://www.google.com/maps/place/%E1%BA%A4t+Ng%C3%A2n+Dog+Restaurant/data=!4m7!3m6!1s0x3135abf3cff9764f:0x81efb0157ec42de6!8m2!3d21.0135321!4d105.8226299!16s%2Fg%2F11f5v8c1_j!19sChIJT3b5z_OrNTER5i3EfhWw74E?authuser=0&hl=en&rclk=1
restaurant_ChIJD9Jx34irNTERS1l9rS4PGdw,A Ty Quán,Restaurant,https://www.google.com/maps/place/A+Ty+Qu%C3%A1n/data=!4m7!3m6!1s0x3135ab88df71d20f:0xdc190f2ead7d594b!8m2!3d21.0295213!4d105.8410979!16s%2Fg%2F11lg3l5td3!19sChIJD9Jx34irNTERS1l9rS4PGdw?authuser=0&hl=en&rclk=1
restaurant_ChIJTzli5ASrNTERA2ZZQBxvxRA,Au Lac Family Restaurant,Restaurant,https://www.google.com/maps/place/Au+Lac+Family+Restaurant/data=!4m7!3m6!1s0x3135ab04e462394f:0x10c56f1c40596603!8m2!3d21.0295321!4d105.8487519!16s%2Fg%2F11h15x66mf!19sChIJTzli5ASrNTERA2ZZQBxvxRA?authuser=0&hl=en&rclk=1
restaurant_ChIJzbu9BQCrNTERybizd8kFKLY,Aunt Hue's snail noodle,Restaurant,https://www.google.com/maps/place/Aunt+Hue%27s+snail+noodle/data=!4m7!3m6!1s0x3135ab0005bdbbcd:0xb62805c977b3b8c9!8m2!3d21.0363285!4d105.8510527!16s%2Fg%2F11lv_wj886!19sChIJzbu9BQCrNTERybizd8kFKLY?authuser=0&hl=en&rclk=1
restaurant_ChIJBwLgVc2rNTERvawVEiUbmbQ,Azabu,Restaurant,https://www.google.com/maps/place/Azabu/data=!4m7!3m6!1s0x3135abcd55e00207:0xb4991b251215acbd!8m2!3d21.0180041!4d105.8420585!16s%2Fg%2F11hyn5yl_4!19sChIJBwLgVc2rNTERvawVEiUbmbQ?authuser=0&hl=en&rclk=1
restaurant_ChIJc9Ao-y2tNTERv9WMcAVUXTk,Bababa Japanese Restaurant - CN Hà Nội,Restaurant,https://www.google.com/maps/place/Bababa+Japanese+Restaurant+-+CN+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x3135ad2dfb28d073:0x395d5405708cd5bf!8m2!3d21.0057917!4d105.8511114!16s%2Fg%2F11lp60yy7p!19sChIJc9Ao-y2tNTERv9WMcAVUXTk?authuser=0&hl=en&rclk=1
restaurant_ChIJDxzBJYZVNDERtSqXJLyOncs,Babo 바보아저씨,Restaurant,https://www.google.com/maps/place/Babo+%EB%B0%94%EB%B3%B4%EC%95%84%EC%A0%80%EC%94%A8/data=!4m7!3m6!1s0x3134558625c11c0f:0xcb9d8ebc24972ab5!8m2!3d21.0166812!4d105.77778!16s%2Fg%2F11sf94b9f5!19sChIJDxzBJYZVNDERtSqXJLyOncs?authuser=0&hl=en&rclk=1
restaurant_ChIJMSOmG7CsNTEROTPFyzSGVFY,Bắc Bảy Restaurant,Restaurant,https://www.google.com/maps/place/B%E1%BA%AFc+B%E1%BA%A3y+Restaurant/data=!4m7!3m6!1s0x3135acb01ba62331:0x56548634cbc53339!8m2!3d21.0007902!4d105.7930091!16s%2Fg%2F12vsflvvj!19sChIJMSOmG7CsNTEROTPFyzSGVFY?authuser=0&hl=en&rclk=1
restaurant_ChIJSaztRH6tNTERxaKgm2R5vKY,Bachen Bbq Buffet,Restaurant,https://www.google.com/maps/place/Bachen+Bbq+Buffet/data=!4m7!3m6!1s0x3135ad7e44edac49:0xa6bc79649ba0a2c5!8m2!3d20.9905172!4d105.7941392!16s%2Fg%2F11tnbh03kh!19sChIJSaztRH6tNTERxaKgm2R5vKY?authuser=0&hl=en&rclk=1
restaurant_dessert_ChIJ-ZAful2pNTERXaOxCjX0Od0,Bách Giai Garden,Restaurant,https://www.google.com/maps/place/B%C3%A1ch+Giai+Garden/data=!4m7!3m6!1s0x3135a95dba1f90f9:0xdd39f4350ab1a35d!8m2!3d21.0254918!4d105.8836278!16s%2Fg%2F1tjtfrfl!19sChIJ-ZAful2pNTERXaOxCjX0Od0?authuser=0&hl=en&rclk=1
restaurant_ChIJ4aZT_1CrNTERT-Z7h7T2tLs,Bách Hợp Quán,Restaurant,https://www.google.com/maps/place/B%C3%A1ch+H%E1%BB%A3p+Qu%C3%A1n/data=!4m7!3m6!1s0x3135ab50ff53a6e1:0xbbb4f6b4877be64f!8m2!3d21.0217108!4d105.79147!16s%2Fg%2F11bccm9vm7!19sChIJ4aZT_1CrNTERT-Z7h7T2tLs?authuser=0&hl=en&rclk=1
restaurant_ChIJgbLTyxutNTERVOLrumdRkzw,"BÀ CHÌA - Bún Bò Huế, Cơm Tấm, Cơm Niêu",Restaurant,"https://www.google.com/maps/place/B%C3%80+CH%C3%8CA+-+B%C3%BAn+B%C3%B2+Hu%E1%BA%BF,+C%C6%A1m+T%E1%BA%A5m,+C%C6%A1m+Ni%C3%AAu/data=!4m7!3m6!1s0x3135ad1bcbd3b281:0x3c935167baebe254!8m2!3d20.9651011!4d105.8242915!16s%2Fg%2F11svvvl0bv!19sChIJgbLTyxutNTERVOLrumdRkzw?authuser=0&hl=en&rclk=1"
restaurant_ChIJu7_j3x6sNTERx39FSJTfMA0,Bách Nướng,Restaurant,https://www.google.com/maps/place/B%C3%A1ch+N%C6%B0%E1%BB%9Bng/data=!4m7!3m6!1s0x3135ac1edfe3bfbb:0xd30df9448457fc7!8m2!3d20.9852322!4d105.871583!16s%2Fg%2F11hylcwsg6!19sChIJu7_j3x6sNTERx39FSJTfMA0?authuser=0&hl=en&rclk=1
restaurant_ChIJx73GTgCrNTERg1X71XyOQ2s,BackdonVN,Restaurant,https://www.google.com/maps/place/BackdonVN/data=!4m7!3m6!1s0x3135ab004ec6bdc7:0x6b438e7cd5fb5583!8m2!3d21.0153764!4d105.8006974!16s%2Fg%2F11vz0zm47g!19sChIJx73GTgCrNTERg1X71XyOQ2s?authuser=0&hl=en&rclk=1
restaurant_ChIJSdvaEl-rNTERvS3W8S-zxvY,Backstage,Restaurant,https://www.google.com/maps/place/Backstage/data=!4m7!3m6!1s0x3135ab5f12dadb49:0xf6c6b32ff1d62dbd!8m2!3d21.0258373!4d105.8568227!16s%2Fg%2F11swmq80vp!19sChIJSdvaEl-rNTERvS3W8S-zxvY?authuser=0&hl=en&rclk=1
restaurant_ChIJGU_38VyrNTERUv7CSUOuG4c,Baek Jae Won Restaurant,Restaurant,https://www.google.com/maps/place/Baek+Jae+Won+Restaurant/data=!4m7!3m6!1s0x3135ab5cf1f74f19:0x871bae4349c2fe52!8m2!3d21.0163756!4d105.7997013!16s%2Fg%2F11csrps68c!19sChIJGU_38VyrNTERUv7CSUOuG4c?authuser=0&hl=en&rclk=1
restaurant_ChIJ20T1HbdVNDERWq9ekHOAUCQ,Baekje Galbi Restaurant,Restaurant,https://www.google.com/maps/place/Baekje+Galbi+Restaurant/data=!4m7!3m6!1s0x313455b71df544db:0x24508073905eaf5a!8m2!3d21.0183763!4d105.7755052!16s%2Fg%2F11h3c7hkhd!19sChIJ20T1HbdVNDERWq9ekHOAUCQ?authuser=0&hl=en&rclk=1
restaurant_ChIJw2fGQapUNDERBie1SvFjo-w,Baek Jeong Bbq Restaurant,Restaurant,https://www.google.com/maps/place/Baek+Jeong+Bbq+Restaurant/data=!4m7!3m6!1s0x313454aa41c667c3:0xeca363f14ab52706!8m2!3d21.0158283!4d105.7777477!16s%2Fg%2F11b8y6xws0!19sChIJw2fGQapUNDERBie1SvFjo-w?authuser=0&hl=en&rclk=1
restaurant_ChIJE80zdbmrNTERxzOHl43AcpE,Bà Hoa grill & hotpot,Restaurant,https://www.google.com/maps/place/B%C3%A0+Hoa+grill+%26+hotpot/data=!4m7!3m6!1s0x3135abb97533cd13:0x9172c08d978733c7!8m2!3d21.0393857!4d105.8481052!16s%2Fg%2F11hyld399n!19sChIJE80zdbmrNTERxzOHl43AcpE?authuser=0&hl=en&rclk=1
restaurant_ChIJrdv1ONerNTER2HrjVub3HQA,Ba Long Restaurant,Restaurant,https://www.google.com/maps/place/Ba+Long+Restaurant/data=!4m7!3m6!1s0x3135abd738f5dbad:0x1df7e656e37ad8!8m2!3d21.0408508!4d105.8746156!16s%2Fg%2F11ggm35qcz!19sChIJrdv1ONerNTER2HrjVub3HQA?authuser=0&hl=en&rclk=1
restaurant_ChIJL8XFyDytNTERVQ-ZYLozK7U,BamBam buffet,Restaurant,https://www.google.com/maps/place/BamBam+buffet/data=!4m7!3m6!1s0x3135ad3cc8c5c52f:0xb52b33ba60990f55!8m2!3d20.9864733!4d105.79037!16s%2Fg%2F11kklvj230!19sChIJL8XFyDytNTERVQ-ZYLozK7U?authuser=0&hl=en&rclk=1
restaurant_ChIJ9f-5O90BNTER__zRP-ulHDU,Bamboo Bbq Long Place,Restaurant,https://www.google.com/maps/place/Bamboo+Bbq+Long+Place/data=!4m7!3m6!1s0x313501dd3bb9fff5:0x351ca5eb3fd1fcff!8m2!3d21.1257678!4d105.8499308!16s%2Fg%2F11kyv1pyf3!19sChIJ9f-5O90BNTER__zRP-ulHDU?authuser=0&hl=en&rclk=1
restaurant_ChIJeeplU9WsNTERf8UHMy41tNM,Bami Bread - Bành Mì Hội An,Restaurant,https://www.google.com/maps/place/Bami+Bread+-+B%C3%A0nh+M%C3%AC+H%E1%BB%99i+An/data=!4m7!3m6!1s0x3135acd55365ea79:0xd3b4352e3307c57f!8m2!3d20.968484!4d105.781822!16s%2Fg%2F11f040nvwm!19sChIJeeplU9WsNTERf8UHMy41tNM?authuser=0&hl=en&rclk=1
restaurant_ChIJw4iYB3CrNTERSaErYs7Bvyo,Bamibun,Restaurant,https://www.google.com/maps/place/Bamibun/data=!4m7!3m6!1s0x3135ab70079888c3:0x2abfc1ce622ba149!8m2!3d21.0647365!4d105.8101916!16s%2Fg%2F11k3j5zfr2!19sChIJw4iYB3CrNTERSaErYs7Bvyo?authuser=0&hl=en&rclk=1
restaurant_ChIJb-nIxTyrNTER2N7x05ZIZKU,Bamichao - Vua Banh Mi Chao,Restaurant,https://www.google.com/maps/place/Bamichao+-+Vua+Banh+Mi+Chao/data=!4m7!3m6!1s0x3135ab3cc5c8e96f:0xa5644896d3f1ded8!8m2!3d21.0375964!4d105.851976!16s%2Fg%2F11t9h9qgpj!19sChIJb-nIxTyrNTER2N7x05ZIZKU?authuser=0&hl=en&rclk=1
restaurant_ChIJ0Q148LKrNTERdhiFIz4q2uE,Bancông Cafe & Restaurant,Restaurant,https://www.google.com/maps/place/Banc%C3%B4ng+Cafe+%26+Restaurant/data=!4m7!3m6!1s0x3135abb2f0780dd1:0xe1da2a3e23851876!8m2!3d21.0337234!4d105.8519764!16s%2Fg%2F11h5411lf0!19sChIJ0Q148LKrNTERdhiFIz4q2uE?authuser=0&hl=en&rclk=1
restaurant_ChIJQXRe2MSrNTERSukaIBum2ag,Bánh Bao Bình Mỗ,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+Bao+B%C3%ACnh+M%E1%BB%97/data=!4m7!3m6!1s0x3135abc4d85e7441:0xa8d9a61b201ae94a!8m2!3d21.0292747!4d105.8462358!16s%2Fg%2F11rznqgytq!19sChIJQXRe2MSrNTERSukaIBum2ag?authuser=0&hl=en&rclk=1
restaurant_ChIJubvwOxarNTERrB3ZBjxQMAA,Bánh bao Bình Mỗ Hàng Than,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+bao+B%C3%ACnh+M%E1%BB%97+H%C3%A0ng+Than/data=!4m7!3m6!1s0x3135ab163bf0bbb9:0x30503c06d91dac!8m2!3d21.040409!4d105.8475346!16s%2Fg%2F11y1btpxwj!19sChIJubvwOxarNTERrB3ZBjxQMAA?authuser=0&hl=en&rclk=1
restaurant_dessert_ChIJ07g4OgBVNDERW4P5wgZ1YYo,BÁNH BAO BỐNG,Restaurant,https://www.google.com/maps/place/B%C3%81NH+BAO+B%E1%BB%90NG/data=!4m7!3m6!1s0x313455003a38b8d3:0x8a617506c2f9835b!8m2!3d21.0388825!4d105.7725194!16s%2Fg%2F11mt47494z!19sChIJ07g4OgBVNDERW4P5wgZ1YYo?authuser=0&hl=en&rclk=1
restaurant_ChIJW0FKjNerNTERXRllj9TslJs,Bánh Bao Cô Thảo (Ms.Thao's Steamed Buns Store),Restaurant,https://www.google.com/maps/place/B%C3%A1nh+Bao+C%C3%B4+Th%E1%BA%A3o+%28Ms.Thao%27s+Steamed+Buns+Store%29/data=!4m7!3m6!1s0x3135abd78c4a415b:0x9b94ecd48f65195d!8m2!3d21.0364601!4d105.8501621!16s%2Fg%2F11hf6k3nmy!19sChIJW0FKjNerNTERXRllj9TslJs?authuser=0&hl=en&rclk=1
restaurant_ChIJ14ATmHqrNTERiPf3pa4CVpY,Bánh Bao Thiếu Lâm,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+Bao+Thi%E1%BA%BFu+L%C3%A2m/data=!4m7!3m6!1s0x3135ab7a981380d7:0x965602aea5f7f788!8m2!3d21.0223883!4d105.8286577!16s%2Fg%2F11thkwwzkz!19sChIJ14ATmHqrNTERiPf3pa4CVpY?authuser=0&hl=en&rclk=1
restaurant_dessert_ChIJ51L4E8utNTERv8Ys_h3UUtw,Bánh Bao Thuý Đỗ,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+Bao+Thu%C3%BD+%C4%90%E1%BB%97/data=!4m7!3m6!1s0x3135adcb13f852e7:0xdc52d41dfe2cc6bf!8m2!3d21.0030514!4d105.8676955!16s%2Fg%2F11v5djr828!19sChIJ51L4E8utNTERv8Ys_h3UUtw?authuser=0&hl=en&rclk=1
restaurant_dessert_ChIJL5HB6H-rNTERLq4afDGhMCY,Bánh bao thuý đỗ-Đào Tấn,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+bao+thu%C3%BD+%C4%91%E1%BB%97-%C4%90%C3%A0o+T%E1%BA%A5n/data=!4m7!3m6!1s0x3135ab7fe8c1912f:0x2630a1317c1aae2e!8m2!3d21.0330766!4d105.8078631!16s%2Fg%2F11s4wf12cw!19sChIJL5HB6H-rNTERLq4afDGhMCY?authuser=0&hl=en&rclk=1
restaurant_ChIJhc2H-QysNTER2_PETRdyrAc,Bánh bột lọc gia truyền,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+b%E1%BB%99t+l%E1%BB%8Dc+gia+truy%E1%BB%81n/data=!4m7!3m6!1s0x3135ac0cf987cd85:0x7ac72174dc4f3db!8m2!3d20.9988553!4d105.8550587!16s%2Fg%2F11cjtq6cx0!19sChIJhc2H-QysNTER2_PETRdyrAc?authuser=0&hl=en&rclk=1
restaurant_ChIJPdYl-MirNTERFw0ttXdExc0,Bánh canh Bờ Kè - Chi’s Passion,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+canh+B%E1%BB%9D+K%C3%A8+-+Chi%E2%80%99s+Passion/data=!4m7!3m6!1s0x3135abc8f825d63d:0xcdc54477b52d0d17!8m2!3d21.0766552!4d105.8150503!16s%2Fg%2F11tx5zft54!19sChIJPdYl-MirNTERFw0ttXdExc0?authuser=0&hl=en&rclk=1
restaurant_ChIJZ0svfoyrNTERfe0Y70PRirY,Bánh Cuốn Bà Hoành,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+Cu%E1%BB%91n+B%C3%A0+Ho%C3%A0nh/data=!4m7!3m6!1s0x3135ab8c7e2f4b67:0xb68ad143ef18ed7d!8m2!3d21.0135762!4d105.8495642!16s%2Fg%2F1th54ghm!19sChIJZ0svfoyrNTERfe0Y70PRirY?authuser=0&hl=en&rclk=1
restaurant_ChIJN-zIzB2tNTERmYO5Q_hQ9zo,Bánh Cuốn Bà Hy,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+Cu%E1%BB%91n+B%C3%A0+Hy/data=!4m7!3m6!1s0x3135ad1dccc8ec37:0x3af750f843b98399!8m2!3d20.9699997!4d105.8275362!16s%2Fg%2F11h79k7vbd!19sChIJN-zIzB2tNTERmYO5Q_hQ9zo?authuser=0&hl=en&rclk=1
restaurant_ChIJxbUH5LmrNTERZkgJnAK0riU,Bánh Cuốn Bà Xuân,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+Cu%E1%BB%91n+B%C3%A0+Xu%C3%A2n/data=!4m7!3m6!1s0x3135abb9e407b5c5:0x25aeb4029c094866!8m2!3d21.0421987!4d105.8477122!16s%2Fg%2F11cn954xh2!19sChIJxbUH5LmrNTERZkgJnAK0riU?authuser=0&hl=en&rclk=1
restaurant_ChIJZY2Pe4CrNTEROVIboQgGl2c,Bánh cuốn Cao Bằng - Phở vịt quay (Pì Noọng),Restaurant,https://www.google.com/maps/place/B%C3%A1nh+cu%E1%BB%91n+Cao+B%E1%BA%B1ng+-+Ph%E1%BB%9F+v%E1%BB%8Bt+quay+%28P%C3%AC+No%E1%BB%8Dng%29/data=!4m7!3m6!1s0x3135ab807b8f8d65:0x67970608a11b5239!8m2!3d21.0691763!4d105.8025358!16s%2Fg%2F11svtrzk1y!19sChIJZY2Pe4CrNTEROVIboQgGl2c?authuser=0&hl=en&rclk=1
restaurant_ChIJ_cJfr76rNTERk1CbU0guunY,Bánh Cuốn Gia Truyền Thanh Vân,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+Cu%E1%BB%91n+Gia+Truy%E1%BB%81n+Thanh+V%C3%A2n/data=!4m7!3m6!1s0x3135abbeaf5fc2fd:0x76ba2e48539b5093!8m2!3d21.0361078!4d105.8469777!16s%2Fg%2F11h0vtqp0n!19sChIJ_cJfr76rNTERk1CbU0guunY?authuser=0&hl=en&rclk=1
restaurant_ChIJ-6e1HTOtNTERa4R8BeJMcJo,Bánh cuốn Lan,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+cu%E1%BB%91n+Lan/data=!4m7!3m6!1s0x3135ad331db5a7fb:0x9a704ce2057c846b!8m2!3d20.9790072!4d105.7941422!16s%2Fg%2F11t_ppljjj!19sChIJ-6e1HTOtNTERa4R8BeJMcJo?authuser=0&hl=en&rclk=1
restaurant_ChIJW55Mj8GrNTERMgK8ko_brXE,Bánh Cuốn Nóng Kim Thoa,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+Cu%E1%BB%91n+N%C3%B3ng+Kim+Thoa/data=!4m7!3m6!1s0x3135abc18f4c9e5b:0x71addb8f92bc0232!8m2!3d21.0320697!4d105.8579662!16s%2Fg%2F11b6_bwmrl!19sChIJW55Mj8GrNTERMgK8ko_brXE?authuser=0&hl=en&rclk=1
restaurant_ChIJ-1gdxmSrNTERuOWsn_2adQk,Bánh cuốn nóng Thuỵ khuê,Restaurant,https://www.google.com/maps/place/B%C3%A1nh+cu%E1%BB%91n+n%C3%B3ng+Thu%E1%BB%B5+khu%C3%AA/data=!4m7!3m6!1s0x3135ab64c61d58fb:0x9759afd9face5b8!8m2!3d21.040612!4d105.828096!16s%2Fg%2F11gmsydthw!19sChIJ-1gdxmSrNTERuOWsn_2adQk?authuser=0&hl=en&rclk=1
